customer,orders,total_items,discount,weekday,hour,Food,Fresh,Drinks,Home,Beauty,Health,Baby,Pets,num_orders
1804,5375,26.0,0.11,7,22,10.23,7.26,23.72,18.91,0.0,39.89,0.0,0.0,1.0
1917,5687,10.0,0.44,7,23,0.0,0.0,4.39,0.0,0.0,57.11,38.5,0.0,1.0
2030,6011,13.0,0.0,7,13,36.26,0.0,6.44,6.84,6.31,44.15,0.0,0.0,1.0
2044,6060,6.0,0.0,1,10,0.0,0.0,0.0,11.96,6.88,73.73,0.0,7.43,1.0
2068,6116,15.0,2.54,1,12,26.19,41.69,7.88,0.0,0.0,24.24,0.0,0.0,1.0
2069,6117,7.0,6.67,3,19,0.0,0.0,0.0,28.6,0.0,36.42,0.0,34.98,1.0
2097,6200,22.0,3.72,3,11,0.0,0.0,49.63,0.0,0.0,25.95,24.42,0.0,1.0
2109,6234,10.0,0.0,7,20,55.78,11.62,0.0,0.0,6.3,26.3,0.0,0.0,1.0
2111,6236,27.5,4.23,1,13,13.485,0.0,24.64,3.31,23.700000000000003,32.805,0.0,2.06,2.0
2120,6258,14.0,2.9,1,22,9.42,0.0,19.03,8.38,19.81,43.35,0.0,0.0,1.0
2176,6440,7.666666666666667,0.0499999999999999,5,0,0.0,0.0,8.58,0.0,0.0,91.42,0.0,0.0,3.0
2229,6557,38.0,4.103333333333333,2,22,48.89333333333334,19.363333333333333,1.0366666666666666,8.763333333333334,0.0,21.94,0.0,0.0,3.0
2241,6594,40.0,1.58,6,9,20.1125,29.305,12.3025,13.2475,4.97,20.0625,0.0,0.0,4.0
2292,6754,42.0,0.0,4,23,2.69,0.0,34.8,14.9,23.0,24.61,0.0,0.0,1.0
2303,6772,24.0,0.1233333333333333,7,10,11.329999999999998,0.0,47.74666666666667,15.703333333333331,0.0,25.223333333333333,0.0,0.0,3.0
2337,6899,20.0,6.58,7,13,0.0,0.0,0.0,0.0,58.88,41.12,0.0,0.0,1.0
2404,7108,25.0,1.24,3,6,15.03,0.0,51.76,4.95,0.0,28.26,0.0,0.0,1.0
2406,7124,16.0,2.83,4,12,40.98,0.0,18.56,0.0,0.0,40.45,0.0,0.0,1.0
2445,7271,16.5,4.055,3,19,0.0,12.12,44.565,9.98,0.0,33.335,0.0,0.0,2.0
2642,7721,11.0,3.04,1,0,38.18,0.0,0.0,15.65,0.0,46.17,0.0,0.0,1.0
2652,7750,23.0,2.52,6,11,17.32,35.11,13.58,7.22,4.58,22.18,0.0,0.0,1.0
2828,8120,18.0,14.553333333333333,6,16,27.45833333333333,21.438333333333333,10.083333333333334,0.0,17.935,23.085,0.0,0.0,6.0
3167,9177,36.0,0.0,6,13,15.64,0.0,23.43,0.0,2.74,58.19,0.0,0.0,1.0
3201,9267,11.0,5.79,7,22,0.0,0.0,0.0,24.14,14.41,41.61,19.84,0.0,1.0
3305,9519,23.5,8.5025,4,12,19.53,38.78,9.8125,0.905,1.8575,28.6175,0.4975,0.0,4.0
3399,9763,21.0,2.74,4,21,7.16,15.57,12.14,34.01,9.72,21.39,0.0,0.0,1.0
3425,9858,18.416666666666668,3.950833333333333,1,20,14.315,16.724166666666665,8.244166666666668,15.915833333333335,11.658333333333331,21.8775,0.0,11.261666666666663,12.0
3487,10097,25.25,2.09,4,19,10.3825,6.025,29.317500000000003,15.6625,6.715,31.8975,0.0,0.0,4.0
3811,11300,18.0,0.64,5,23,7.08,4.78,54.34,9.35,0.0,24.45,0.0,0.0,1.0
3826,11349,8.0,5.05,3,14,0.0,0.0,0.0,0.0,63.41,36.59,0.0,0.0,1.0
3856,11437,7.0,0.0,3,22,2.78,0.0,0.0,0.0,37.62,59.6,0.0,0.0,1.0
3934,11648,6.0,0.0,1,11,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0
3984,11801,35.0,5.705,4,10,27.23,18.855,23.005,7.655,1.735,21.520000000000003,0.0,0.0,2.0
4031,11958,46.0,3.2,1,12,19.87,22.3,32.99,0.0,0.0,24.84,0.0,0.0,1.0
4076,12126,61.0,2.96,3,0,39.65,3.25,15.5,8.88,8.14,22.92,1.65,0.0,1.0
4103,12189,11.0,0.0,5,20,15.76,0.0,50.5,0.0,0.0,33.74,0.0,0.0,1.0
4130,12293,10.0,0.0,5,22,25.71,0.0,0.0,0.0,0.0,55.73,18.56,0.0,1.0
4300,12783,32.0,0.0,5,12,8.48,29.89,11.36,0.0,9.81,19.19,0.0,21.27,1.0
4359,12940,9.0,3.93,2,14,0.0,0.0,9.09,5.38,0.0,21.42,64.12,0.0,1.0
4422,13077,12.0,7.16,6,14,32.44,1.05,0.0,19.11,30.05,17.35,0.0,0.0,1.0
4423,13078,35.0,0.0,6,10,5.82,22.4,11.07,2.96,10.5,47.24,0.0,0.0,1.0
4495,13321,25.0,4.72,7,10,15.93,0.0,9.95,1.61,40.51,32.0,0.0,0.0,1.0
4652,13829,29.0,34.97,4,23,11.51,11.74,29.24,22.11,0.0,25.41,0.0,0.0,1.0
4930,14703,50.0,9.286666666666669,1,10,4.276666666666666,0.0,27.53,3.063333333333333,28.90333333333333,36.22,0.0,0.0,3.0
4945,14761,31.0,-1.16,1,9,1.47,0.0,4.47,45.14,15.37,22.36,0.0,11.2,1.0
4951,14777,12.0,0.0,7,13,0.0,0.0,0.0,0.0,0.0,29.0,71.0,0.0,1.0
4954,14787,11.0,4.96,1,20,45.77,2.22,0.0,0.0,19.86,32.16,0.0,0.0,1.0
4968,14831,9.0,0.0,4,15,12.74,27.08,0.0,0.0,0.0,35.43,24.75,0.0,1.0
5003,14905,35.0,2.9,7,20,5.31,0.0,2.65,16.64,52.76,22.63,0.0,0.0,1.0
5030,14974,23.5,8.719999999999999,2,19,14.39,0.0,0.0,26.53,30.97,28.1,0.0,0.0,2.0
5067,15061,22.0,2.52,1,20,4.88,19.68,45.88,1.69,0.0,27.87,0.0,0.0,1.0
5093,15123,15.0,6.65,7,21,37.22,0.0,0.0,6.31,27.46,29.02,0.0,0.0,1.0
5476,16330,15.0,0.0,4,12,16.02,0.0,22.4,41.78,0.0,19.8,0.0,0.0,1.0
5597,16654,20.0,33.09,1,12,35.86,0.0,22.14,0.0,21.14,20.86,0.0,0.0,1.0
5605,16676,7.0,9.25,1,20,0.0,0.0,25.36,0.0,0.0,37.66,0.0,36.98,1.0
5684,16893,20.666666666666668,8.816666666666668,7,20,36.583333333333336,0.0,15.52,5.21,0.0,24.15,0.0,18.540000000000003,3.0
5934,17702,6.0,28.74,5,9,21.1,0.0,0.0,0.0,0.0,78.9,0.0,0.0,1.0
5942,17722,38.0,18.71,6,18,19.87,3.11,0.0,34.81,24.14,18.08,0.0,0.0,1.0
5948,17731,24.0,0.0,7,16,66.68,0.0,0.0,0.0,9.33,23.99,0.0,0.0,1.0
6082,18117,32.666666666666664,0.44,7,17,6.626666666666666,21.116666666666667,10.746666666666664,32.586666666666666,1.0366666666666666,27.883333333333336,0.0,0.0,3.0
6187,18416,15.0,1.41,4,13,21.19,0.0,44.13,3.57,9.01,22.09,0.0,0.0,1.0
6368,18960,16.0,14.23,7,16,38.43,0.0,33.48,0.0,0.0,28.09,0.0,0.0,1.0
6437,19199,7.0,-2.52,6,9,0.0,0.0,18.48,28.94,0.0,52.57,0.0,0.0,1.0
6532,19506,34.25,0.6775,2,9,75.0625,0.0,0.0,3.905,1.4075,19.625,0.0,0.0,8.0
6672,19954,18.0,1.75,4,18,77.69,0.0,0.0,0.0,0.0,22.31,0.0,0.0,1.0
6683,19987,9.0,0.0,5,21,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0
7327,21999,29.0,2.19,3,16,30.84,33.54,0.0,0.0,0.0,35.62,0.0,0.0,1.0
7364,22104,14.0,10.32,7,19,21.71,0.0,0.0,27.91,7.04,19.58,0.0,23.77,1.0
7409,22254,22.0,1.0,7,21,12.75,61.72,0.0,0.0,0.0,25.53,0.0,0.0,1.0
7600,22884,17.0,0.0,4,10,0.0,24.75,0.0,0.0,0.0,75.25,0.0,0.0,1.0
7793,23566,19.0,9.54,1,20,7.6,0.0,47.26,0.0,6.64,38.51,0.0,0.0,1.0
8003,24251,25.0,2.25,5,8,23.66,7.02,29.37,20.35,0.0,19.6,0.0,0.0,1.0
8149,24651,22.0,5.2,7,21,0.0,0.0,25.03,40.41,0.0,20.3,14.26,0.0,1.0
8321,25202,17.0,4.66,1,21,18.37,0.0,39.19,20.63,0.0,21.81,0.0,0.0,1.0
8356,25290,6.0,0.0,3,13,32.12,0.0,0.0,0.0,20.56,47.33,0.0,0.0,1.0
8449,25588,26.0,0.0,1,18,10.53,34.2,2.57,22.12,6.12,24.46,0.0,0.0,1.0
8547,25884,28.0,0.18,1,13,25.23,17.36,7.67,0.0,6.2,43.54,0.0,0.0,1.0
8583,26024,27.0,0.95,3,9,14.66,28.6,15.42,8.54,11.92,20.86,0.0,0.0,1.0
8592,26041,35.5,2.185,6,3,8.725000000000001,0.0,36.925,18.67,13.525,21.095,1.05,0.0,2.0
8619,26100,22.0,0.545,2,0,10.135,45.365,4.805,2.845,7.140000000000001,27.315,2.385,0.0,2.0
8759,26540,37.0,2.18,6,21,25.74,0.0,35.32,0.0,15.8,23.15,0.0,0.0,1.0
8803,26660,21.0,0.51,1,21,19.55,21.56,11.07,9.1,0.0,27.91,5.15,5.67,1.0
8828,26723,8.0,0.0,6,15,9.8,0.0,0.0,0.0,0.0,73.38,7.74,9.09,1.0
8833,26734,30.0,7.22,4,0,15.19,0.0,11.4,28.97,3.12,31.11,0.0,10.2,1.0
8884,26853,7.0,0.0,3,14,17.48,18.03,0.0,0.0,19.2,45.28,0.0,0.0,1.0
8903,26914,11.5,5.315,1,23,3.66,0.0,34.485,23.38,2.005,36.47,0.0,0.0,2.0
8906,26918,6.0,8.095,4,8,9.865,0.0,25.28,20.475,0.0,44.38,0.0,0.0,2.0
8954,27046,14.933333333333334,2.6846666666666663,2,11,20.396666666666665,0.0,33.274,21.820666666666668,0.1426666666666666,24.12,0.0,0.244,15.0
9077,27460,5.0,0.15,5,16,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0
9259,27919,22.0,10.47,5,21,25.03,0.0,11.08,0.0,43.24,20.65,0.0,0.0,1.0
9392,28194,17.0,36.92,1,18,10.55,0.0,35.96,0.0,16.98,36.51,0.0,0.0,1.0
9642,28720,14.0,5.12,3,0,17.43,0.0,14.75,0.0,0.0,67.83,0.0,0.0,1.0
9696,28823,11.0,28.25,2,13,26.13,0.0,0.0,34.03,18.17,21.67,0.0,0.0,1.0
9763,28946,21.0,33.76,7,15,19.45,0.0,23.45,8.48,10.22,38.4,0.0,0.0,1.0
9937,29312,21.5,4.21,7,20,6.355,0.0,32.2,16.865,17.009999999999998,27.57,0.0,0.0,2.0
9948,29344,20.0,1.66,7,18,55.57333333333332,0.0,7.649999999999999,3.1533333333333338,11.596666666666666,22.03333333333333,0.0,0.0,3.0
9964,29389,24.0,42.97,5,16,25.93,0.0,9.83,19.86,5.88,24.37,0.0,14.14,1.0
